username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2016-09-16 17:00;0;2;"What a coincidence. @glossier @IntoTheGloss #nofilterjustglossier #glossier pic.twitter.com/DPExUUrecd";;@glossier @IntoTheGloss;#nofilterjustglossier #glossier;"776933867890421760";https://twitter.com/AubreyBrooks/status/776933867890421760
;2016-09-09 22:46;0;0;"#nofilterjustglossier #worstmodel pic.twitter.com/z2sj6Vz6Ii";;;#nofilterjustglossier #worstmodel;"774484053839851520";https://twitter.com/hellorozette/status/774484053839851520
;2016-08-07 13:27;0;4;"the first step is admitting you have a problem, right? @glossier #nofilterjustglossier pic.twitter.com/QRCBabThrQ";;@glossier;#nofilterjustglossier;"762384695434752000";https://twitter.com/rosssaaa3/status/762384695434752000
;2016-08-03 11:19;6;27;"Makeup goal: only needing to use @glossier products #nofilterjustglossier";;@glossier;#nofilterjustglossier;"760902949832753152";https://twitter.com/hhogard/status/760902949832753152
;2016-08-02 10:31;0;0;"@glossier Skin Tint is back and I feel like shouting it from my patio so the whole world knows my excitement! #nofilterjustglossier";;@glossier;#nofilterjustglossier;"760528515418755072";https://twitter.com/agrandel/status/760528515418755072
;2016-07-31 10:22;0;1;"On set like #nofilterjustglossier @glossier pic.twitter.com/aggJKdLjoM";;@glossier;#nofilterjustglossier;"759801506790977538";https://twitter.com/lizesays/status/759801506790977538
;2016-07-29 21:53;0;0;"Day 2 of wearing Perfecting Skin Tint already got me worrying I might run out of the product soon. #nofilterjustglossier";;;#nofilterjustglossier;"759250597958807552";https://twitter.com/olonli/status/759250597958807552
;2016-07-21 00:29;0;1;"#nofilterjustglossier #glazeddonut #theouai pic.twitter.com/4fYCYBVTpG";;;#nofilterjustglossier #glazeddonut #theouai;"756028189068128256";https://twitter.com/darisholy/status/756028189068128256
;2016-07-12 06:13;0;1;"Phoe e Tonkin on Instagram: “Baby skin thanks @glossier #nofilterjustglossier #haloscope shimmer ” https://www. instagram.com/p/BGU3R5qm2rb/";;@glossier;#nofilterjustglossier #haloscope;"752853362303901696";https://twitter.com/azure5087/status/752853362303901696
;2016-07-11 05:33;0;0;"glossier makes everything glossier #nofilterjustglossier https://www. instagram.com/p/BHuKmZ6gAJN/";;;#nofilterjustglossier;"752480989977407488";https://twitter.com/DMCopperman/status/752480989977407488
;2016-07-09 09:39;0;2;"Obsessed with haloscope from @glossier #nofilterjustglossier pic.twitter.com/fPvjfWWxHK";;@glossier;#nofilterjustglossier;"751817990723756032";https://twitter.com/southern_yorker/status/751817990723756032
